Date,Store ID,Product ID,Nivel Inventario,Unidades Vendidas,Temporada,Demanda Historica,Demanda Modelo,Residuo Modelo,Error Absoluto Modelo,Error Cuadratico Modelo,agotamiento_real,agotamiento_modelo,Residuo Historico,Error Absoluto Historico,Error Cuadratico Historico,agotamiento_historico
2022-03-26,S005,P0017,133,96,Summer,86.48,83.34,12.66,12.66,160.32,False,False,9.52,9.52,90.63,False
2022-03-27,S005,P0017,455,174,Autumn,175.48,170.13,3.87,3.87,14.95,False,False,-1.48,1.48,2.19,False
2022-03-28,S005,P0017,264,139,Summer,150.22,145.46,-6.46,6.46,41.7,False,False,-11.22,11.22,125.89,False
2022-03-29,S005,P0017,146,126,Spring,132.39,124.46,1.54,1.54,2.37,False,False,-6.39,6.39,40.83,False
2022-03-30,S005,P0017,465,181,Summer,175.51,170.74,10.26,10.26,105.31,False,False,5.49,5.49,30.14,False
2022-03-31,S005,P0017,255,51,Winter,65.1,60.48,-9.48,9.48,89.83,False,False,-14.1,14.1,198.81,False
2022-04-01,S005,P0017,403,209,Winter,216.97,212.8,-3.8,3.8,14.47,False,False,-7.97,7.97,63.52,False
2022-04-02,S005,P0017,165,96,Summer,87.03,82.7,13.3,13.3,176.77,False,False,8.97,8.97,80.46,False
2022-04-03,S005,P0017,397,85,Summer,95.82,91.32,-6.32,6.32,39.88,False,False,-10.82,10.82,117.07,False
2022-04-04,S005,P0017,252,144,Spring,150.48,145.97,-1.97,1.97,3.89,False,False,-6.48,6.48,41.99,False
2022-04-05,S005,P0017,117,100,Autumn,99.86,92.42,7.58,7.58,57.45,False,False,0.14,0.14,0.02,False
2022-04-06,S005,P0017,297,23,Spring,40.69,36.1,-13.1,13.1,171.56,False,False,-17.69,17.69,312.94,False
2022-04-07,S005,P0017,388,77,Winter,85.32,79.91,-2.91,2.91,8.45,False,False,-8.32,8.32,69.22,False
2022-04-08,S005,P0017,447,327,Winter,344.54,336.06,-9.06,9.06,82.0,False,False,-17.54,17.54,307.65,False
2022-04-09,S005,P0017,208,139,Summer,155.04,149.92,-10.92,10.92,119.2,False,False,-16.04,16.04,257.28,False
2022-04-10,S005,P0017,205,74,Winter,78.36,72.59,1.41,1.41,1.98,False,False,-4.36,4.36,19.01,False
2022-04-11,S005,P0017,458,322,Summer,325.2,319.73,2.27,2.27,5.14,False,False,-3.2,3.2,10.24,False
2022-04-12,S005,P0017,195,169,Winter,169.55,162.45,6.55,6.55,42.88,False,False,-0.55,0.55,0.3,False
2022-04-13,S005,P0017,240,151,Summer,163.73,159.25,-8.25,8.25,68.01,False,False,-12.73,12.73,162.05,False
2022-04-14,S005,P0017,407,208,Winter,227.26,225.64,-17.64,17.64,311.0,False,False,-19.26,19.26,370.95,False
2022-04-15,S005,P0017,451,318,Winter,337.94,333.0,-15.0,15.0,225.1,False,False,-19.94,19.94,397.6,False
2022-04-16,S005,P0017,202,28,Summer,46.58,41.79,-13.79,13.79,190.09,False,False,-18.58,18.58,345.22,False
2022-04-17,S005,P0017,451,109,Winter,111.87,106.15,2.85,2.85,8.14,False,False,-2.87,2.87,8.24,False
2022-04-18,S005,P0017,384,122,Summer,138.97,136.62,-14.62,14.62,213.67,False,False,-16.97,16.97,287.98,False
2022-04-19,S005,P0017,187,45,Summer,51.18,44.84,0.16,0.16,0.03,False,False,-6.18,6.18,38.19,False
2022-04-20,S005,P0017,294,215,Summer,220.56,216.21,-1.21,1.21,1.47,False,False,-5.56,5.56,30.91,False
2022-04-21,S005,P0017,318,144,Autumn,153.55,147.53,-3.53,3.53,12.44,False,False,-9.55,9.55,91.2,False
2022-04-22,S005,P0017,125,8,Spring,20.17,15.76,-7.76,7.76,60.27,False,False,-12.17,12.17,148.11,False
2022-04-23,S005,P0017,431,138,Autumn,142.44,136.55,1.45,1.45,2.09,False,False,-4.44,4.44,19.71,False
2022-04-24,S005,P0017,102,14,Autumn,29.49,24.09,-10.09,10.09,101.88,False,False,-15.49,15.49,239.94,False
2022-04-25,S005,P0017,272,97,Summer,113.82,109.05,-12.05,12.05,145.23,False,False,-16.82,16.82,282.91,False
2022-04-26,S005,P0017,295,235,Winter,251.53,245.76,-10.76,10.76,115.84,False,False,-16.53,16.53,273.24,False
2022-04-27,S005,P0017,229,95,Winter,111.11,105.79,-10.79,10.79,116.48,False,False,-16.11,16.11,259.53,False
2022-04-28,S005,P0017,262,58,Summer,50.18,45.57,12.43,12.43,154.6,False,False,7.82,7.82,61.15,False
2022-04-29,S005,P0017,265,40,Spring,56.3,49.28,-9.28,9.28,86.1,False,False,-16.3,16.3,265.69,False
2022-04-30,S005,P0017,222,81,Summer,78.17,73.21,7.79,7.79,60.64,False,False,2.83,2.83,8.01,False
2022-05-01,S005,P0017,430,199,Autumn,207.56,201.76,-2.76,2.76,7.62,False,False,-8.56,8.56,73.27,False
2022-05-02,S005,P0017,340,324,Spring,320.19,312.5,11.5,11.5,132.35,False,False,3.81,3.81,14.52,False
2022-05-03,S005,P0017,468,363,Winter,374.19,366.96,-3.96,3.96,15.71,False,False,-11.19,11.19,125.22,False
2022-05-04,S005,P0017,330,166,Winter,169.27,162.93,3.07,3.07,9.44,False,False,-3.27,3.27,10.69,False
2022-05-05,S005,P0017,227,213,Winter,225.85,216.35,-3.35,3.35,11.25,False,False,-12.85,12.85,165.12,False
2022-05-06,S005,P0017,455,74,Autumn,72.48,67.7,6.3,6.3,39.68,False,False,1.52,1.52,2.31,False
2022-05-07,S005,P0017,425,88,Autumn,96.56,89.99,-1.99,1.99,3.96,False,False,-8.56,8.56,73.27,False
2022-05-08,S005,P0017,50,15,Spring,8.32,8.38,6.62,6.62,43.78,False,False,6.68,6.68,44.62,False
2022-05-09,S005,P0017,144,3,Autumn,7.79,8.94,-5.94,5.94,35.28,False,False,-4.79,4.79,22.94,False
2022-05-10,S005,P0017,190,170,Autumn,165.94,160.54,9.46,9.46,89.5,False,False,4.06,4.06,16.48,False
2022-05-11,S005,P0017,293,53,Spring,44.04,39.94,13.06,13.06,170.5,False,False,8.96,8.96,80.28,False
2022-05-12,S005,P0017,244,25,Winter,22.21,17.3,7.7,7.7,59.23,False,False,2.79,2.79,7.78,False
2022-05-13,S005,P0017,276,215,Summer,211.24,205.14,9.86,9.86,97.31,False,False,3.76,3.76,14.14,False
2022-05-14,S005,P0017,59,32,Summer,43.72,37.03,-5.03,5.03,25.31,False,False,-11.72,11.72,137.36,False
2022-05-15,S005,P0017,86,39,Winter,37.94,34.27,4.73,4.73,22.39,False,False,1.06,1.06,1.12,False
2022-05-16,S005,P0017,279,85,Spring,88.5,82.99,2.01,2.01,4.02,False,False,-3.5,3.5,12.25,False
2022-05-17,S005,P0017,95,69,Autumn,72.93,67.73,1.27,1.27,1.62,False,False,-3.93,3.93,15.44,False
2022-05-18,S005,P0017,324,170,Autumn,189.43,185.59,-15.59,15.59,242.91,False,False,-19.43,19.43,377.52,False
2022-05-19,S005,P0017,316,21,Autumn,11.19,11.16,9.84,9.84,96.84,False,False,9.81,9.81,96.24,False
2022-05-20,S005,P0017,478,440,Summer,459.34,452.21,-12.21,12.21,149.01,False,False,-19.34,19.34,374.04,False
2022-05-21,S005,P0017,163,74,Winter,83.09,77.89,-3.89,3.89,15.1,False,False,-9.09,9.09,82.63,False
2022-05-22,S005,P0017,124,102,Autumn,95.94,89.58,12.42,12.42,154.29,False,False,6.06,6.06,36.72,False
2022-05-23,S005,P0017,81,59,Autumn,62.85,56.88,2.12,2.12,4.48,False,False,-3.85,3.85,14.82,False
2022-05-24,S005,P0017,426,98,Spring,93.21,86.62,11.38,11.38,129.55,False,False,4.79,4.79,22.94,False
2022-05-25,S005,P0017,143,26,Winter,19.68,14.68,11.32,11.32,128.11,False,False,6.32,6.32,39.94,False
2022-05-26,S005,P0017,343,104,Spring,118.47,114.07,-10.07,10.07,101.3,False,False,-14.47,14.47,209.38,False
2022-05-27,S005,P0017,113,15,Winter,7.8,10.69,4.31,4.31,18.61,False,False,7.2,7.2,51.84,False
2022-05-28,S005,P0017,144,91,Autumn,90.07,85.22,5.78,5.78,33.38,False,False,0.93,0.93,0.86,False
2022-05-29,S005,P0017,179,49,Winter,45.39,40.3,8.7,8.7,75.66,False,False,3.61,3.61,13.03,False
2022-05-30,S005,P0017,392,339,Winter,346.05,344.29,-5.29,5.29,28.01,False,False,-7.05,7.05,49.7,False
2022-05-31,S005,P0017,65,48,Winter,61.52,53.2,-5.2,5.2,27.0,False,False,-13.52,13.52,182.79,False
2022-06-01,S005,P0017,244,99,Winter,107.73,103.38,-4.38,4.38,19.22,False,False,-8.73,8.73,76.21,False
2022-06-02,S005,P0017,378,329,Winter,327.1,321.94,7.06,7.06,49.87,False,False,1.9,1.9,3.61,False
2022-06-03,S005,P0017,368,27,Summer,25.77,20.65,6.35,6.35,40.37,False,False,1.23,1.23,1.51,False
2022-06-04,S005,P0017,322,50,Winter,69.11,64.2,-14.2,14.2,201.63,False,False,-19.11,19.11,365.19,False
2022-06-05,S005,P0017,260,239,Spring,242.03,233.48,5.52,5.52,30.42,False,False,-3.03,3.03,9.18,False
2022-06-06,S005,P0017,239,126,Summer,125.63,120.35,5.65,5.65,31.96,False,False,0.37,0.37,0.14,False
2022-06-07,S005,P0017,317,65,Autumn,68.74,64.52,0.48,0.48,0.23,False,False,-3.74,3.74,13.99,False
2022-06-08,S005,P0017,387,93,Summer,85.76,79.55,13.45,13.45,180.86,False,False,7.24,7.24,52.42,False
2022-06-09,S005,P0017,422,87,Autumn,97.89,92.36,-5.36,5.36,28.7,False,False,-10.89,10.89,118.59,False
2022-06-10,S005,P0017,362,336,Autumn,338.79,332.45,3.55,3.55,12.63,False,False,-2.79,2.79,7.78,False
2022-06-11,S005,P0017,479,203,Summer,222.06,218.01,-15.01,15.01,225.29,False,False,-19.06,19.06,363.28,False
2022-06-12,S005,P0017,496,383,Summer,379.03,377.59,5.41,5.41,29.27,False,False,3.97,3.97,15.76,False
2022-06-13,S005,P0017,424,10,Autumn,12.57,11.89,-1.89,1.89,3.56,False,False,-2.57,2.57,6.6,False
2022-06-14,S005,P0017,285,204,Spring,203.72,200.51,3.49,3.49,12.21,False,False,0.28,0.28,0.08,False
2022-06-15,S005,P0017,427,364,Spring,367.76,364.78,-0.78,0.78,0.61,False,False,-3.76,3.76,14.14,False
2022-06-16,S005,P0017,464,120,Spring,120.73,115.41,4.59,4.59,21.1,False,False,-0.73,0.73,0.53,False
2022-06-17,S005,P0017,331,1,Winter,-0.04,6.59,-5.59,5.59,31.3,False,False,1.04,1.04,1.08,False
2022-06-18,S005,P0017,493,323,Winter,320.86,316.25,6.75,6.75,45.52,False,False,2.14,2.14,4.58,False
2022-06-19,S005,P0017,451,243,Autumn,244.35,237.68,5.32,5.32,28.27,False,False,-1.35,1.35,1.82,False
2022-06-20,S005,P0017,429,285,Winter,289.01,286.55,-1.55,1.55,2.4,False,False,-4.01,4.01,16.08,False
2022-06-21,S005,P0017,268,246,Winter,254.02,245.19,0.81,0.81,0.65,False,False,-8.02,8.02,64.32,False
2022-06-22,S005,P0017,447,379,Spring,382.92,375.32,3.68,3.68,13.51,False,False,-3.92,3.92,15.37,False
2022-06-23,S005,P0017,365,219,Spring,229.53,223.01,-4.01,4.01,16.05,False,False,-10.53,10.53,110.88,False
2022-06-24,S005,P0017,456,417,Autumn,426.54,421.87,-4.87,4.87,23.67,False,False,-9.54,9.54,91.01,False
2022-06-25,S005,P0017,199,66,Spring,81.13,74.41,-8.41,8.41,70.77,False,False,-15.13,15.13,228.92,False
2022-06-26,S005,P0017,410,386,Autumn,380.57,373.44,12.56,12.56,157.66,False,False,5.43,5.43,29.48,False
2022-06-27,S005,P0017,126,32,Spring,34.82,29.65,2.35,2.35,5.53,False,False,-2.82,2.82,7.95,False
2022-06-28,S005,P0017,234,193,Autumn,187.6,182.95,10.05,10.05,100.93,False,False,5.4,5.4,29.16,False
2022-06-29,S005,P0017,420,405,Autumn,424.58,416.86,-11.86,11.86,140.75,False,False,-19.58,19.58,383.38,True
2022-06-30,S005,P0017,292,181,Spring,199.05,194.16,-13.16,13.16,173.22,False,False,-18.05,18.05,325.8,False
2022-07-01,S005,P0017,222,88,Winter,99.84,94.72,-6.72,6.72,45.15,False,False,-11.84,11.84,140.19,False
2022-07-02,S005,P0017,358,16,Summer,35.16,31.15,-15.15,15.15,229.66,False,False,-19.16,19.16,367.11,False
2022-07-03,S005,P0017,104,97,Summer,95.94,86.53,10.47,10.47,109.66,False,False,1.06,1.06,1.12,False
2022-07-04,S005,P0017,325,199,Spring,196.47,192.66,6.34,6.34,40.15,False,False,2.53,2.53,6.4,False
2022-07-05,S005,P0017,494,111,Autumn,103.99,101.31,9.69,9.69,93.93,False,False,7.01,7.01,49.14,False
2022-07-06,S005,P0017,205,99,Spring,97.15,92.03,6.97,6.97,48.65,False,False,1.85,1.85,3.42,False
2022-07-07,S005,P0017,185,65,Winter,73.58,67.75,-2.75,2.75,7.58,False,False,-8.58,8.58,73.62,False
2022-07-08,S005,P0017,112,31,Autumn,37.82,34.09,-3.09,3.09,9.58,False,False,-6.82,6.82,46.51,False
2022-07-09,S005,P0017,360,194,Autumn,199.68,193.72,0.28,0.28,0.08,False,False,-5.68,5.68,32.26,False
2022-07-10,S005,P0017,89,53,Autumn,65.55,60.09,-7.09,7.09,50.26,False,False,-12.55,12.55,157.5,False
2022-07-11,S005,P0017,219,21,Autumn,12.55,11.99,9.01,9.01,81.21,False,False,8.45,8.45,71.4,False
2022-07-12,S005,P0017,73,24,Winter,32.67,27.92,-3.92,3.92,15.35,False,False,-8.67,8.67,75.17,False
2022-07-13,S005,P0017,133,85,Winter,94.11,89.77,-4.77,4.77,22.78,False,False,-9.11,9.11,82.99,False
2022-07-14,S005,P0017,351,278,Autumn,275.58,269.63,8.37,8.37,70.11,False,False,2.42,2.42,5.86,False
2022-07-15,S005,P0017,216,143,Summer,155.94,152.38,-9.38,9.38,87.99,False,False,-12.94,12.94,167.44,False
2022-07-16,S005,P0017,350,27,Summer,35.22,30.61,-3.61,3.61,13.06,False,False,-8.22,8.22,67.57,False
2022-07-17,S005,P0017,410,65,Winter,72.68,68.22,-3.22,3.22,10.37,False,False,-7.68,7.68,58.98,False
2022-07-18,S005,P0017,236,67,Summer,84.69,79.64,-12.64,12.64,159.76,False,False,-17.69,17.69,312.94,False
2022-07-19,S005,P0017,285,98,Winter,89.24,84.51,13.49,13.49,181.9,False,False,8.76,8.76,76.74,False
2022-07-20,S005,P0017,390,59,Autumn,60.37,57.92,1.08,1.08,1.16,False,False,-1.37,1.37,1.88,False
2022-07-21,S005,P0017,289,200,Spring,192.3,187.57,12.43,12.43,154.46,False,False,7.7,7.7,59.29,False
2022-07-22,S005,P0017,413,215,Winter,212.63,209.21,5.79,5.79,33.53,False,False,2.37,2.37,5.62,False
2022-07-23,S005,P0017,116,89,Spring,105.72,97.04,-8.04,8.04,64.68,False,False,-16.72,16.72,279.56,False
2022-07-24,S005,P0017,499,415,Autumn,431.89,421.39,-6.39,6.39,40.81,False,False,-16.89,16.89,285.27,False
2022-07-25,S005,P0017,209,30,Spring,37.18,31.68,-1.68,1.68,2.82,False,False,-7.18,7.18,51.55,False
2022-07-26,S005,P0017,261,37,Summer,27.69,23.18,13.82,13.82,190.96,False,False,9.31,9.31,86.68,False
2022-07-27,S005,P0017,359,341,Summer,360.16,351.75,-10.75,10.75,115.53,False,False,-19.16,19.16,367.11,True
2022-07-28,S005,P0017,186,33,Autumn,34.83,30.02,2.98,2.98,8.9,False,False,-1.83,1.83,3.35,False
2022-07-29,S005,P0017,431,251,Autumn,242.06,237.21,13.79,13.79,190.24,False,False,8.94,8.94,79.92,False
2022-07-30,S005,P0017,54,38,Summer,51.97,43.85,-5.85,5.85,34.22,False,False,-13.97,13.97,195.16,False
2022-07-31,S005,P0017,405,44,Summer,50.42,45.54,-1.54,1.54,2.36,False,False,-6.42,6.42,41.22,False
2022-08-01,S005,P0017,202,133,Summer,144.39,140.4,-7.4,7.4,54.81,False,False,-11.39,11.39,129.73,False
2022-08-02,S005,P0017,104,62,Winter,79.5,72.66,-10.66,10.66,113.7,False,False,-17.5,17.5,306.25,False
2022-08-03,S005,P0017,147,22,Spring,33.8,28.63,-6.63,6.63,43.96,False,False,-11.8,11.8,139.24,False
2022-08-04,S005,P0017,315,85,Spring,97.77,92.06,-7.06,7.06,49.8,False,False,-12.77,12.77,163.07,False
2022-08-05,S005,P0017,385,219,Winter,238.69,234.18,-15.18,15.18,230.33,False,False,-19.69,19.69,387.7,False
2022-08-06,S005,P0017,375,222,Winter,222.22,218.29,3.71,3.71,13.77,False,False,-0.22,0.22,0.05,False
2022-08-07,S005,P0017,66,23,Spring,26.46,22.41,0.59,0.59,0.35,False,False,-3.46,3.46,11.97,False
2022-08-08,S005,P0017,299,71,Winter,80.44,74.71,-3.71,3.71,13.8,False,False,-9.44,9.44,89.11,False
2022-08-09,S005,P0017,288,241,Summer,256.39,248.73,-7.73,7.73,59.7,False,False,-15.39,15.39,236.85,False
2022-08-10,S005,P0017,489,106,Winter,106.41,103.66,2.34,2.34,5.48,False,False,-0.41,0.41,0.17,False
2022-08-11,S005,P0017,429,95,Autumn,86.34,83.16,11.84,11.84,140.24,False,False,8.66,8.66,75.0,False
2022-08-12,S005,P0017,240,134,Summer,150.22,146.12,-12.12,12.12,146.96,False,False,-16.22,16.22,263.09,False
2022-08-13,S005,P0017,366,289,Autumn,301.04,294.13,-5.13,5.13,26.33,False,False,-12.04,12.04,144.96,False
2022-08-14,S005,P0017,85,76,Spring,82.23,73.85,2.15,2.15,4.63,False,False,-6.23,6.23,38.81,False
2022-08-15,S005,P0017,390,155,Spring,148.1,142.88,12.12,12.12,146.93,False,False,6.9,6.9,47.61,False
2022-08-16,S005,P0017,384,152,Autumn,150.35,147.85,4.15,4.15,17.25,False,False,1.65,1.65,2.72,False
2022-08-17,S005,P0017,326,56,Summer,50.26,45.08,10.92,10.92,119.21,False,False,5.74,5.74,32.95,False
2022-08-18,S005,P0017,359,339,Autumn,331.8,326.83,12.17,12.17,148.08,False,False,7.2,7.2,51.84,False
2022-08-19,S005,P0017,222,140,Summer,139.68,136.77,3.23,3.23,10.4,False,False,0.32,0.32,0.1,False
2022-08-20,S005,P0017,410,103,Autumn,110.88,107.2,-4.2,4.2,17.62,False,False,-7.88,7.88,62.09,False
2022-08-21,S005,P0017,334,114,Autumn,108.57,104.2,9.8,9.8,96.11,False,False,5.43,5.43,29.48,False
2022-08-22,S005,P0017,117,5,Autumn,15.03,12.69,-7.69,7.69,59.12,False,False,-10.03,10.03,100.6,False
2022-08-23,S005,P0017,389,150,Spring,145.27,140.38,9.62,9.62,92.5,False,False,4.73,4.73,22.37,False
2022-08-24,S005,P0017,94,47,Summer,44.69,40.11,6.89,6.89,47.42,False,False,2.31,2.31,5.34,False
2022-08-25,S005,P0017,76,35,Autumn,54.45,49.69,-14.69,14.69,215.87,False,False,-19.45,19.45,378.3,False
2022-08-26,S005,P0017,283,50,Spring,46.25,40.1,9.9,9.9,98.05,False,False,3.75,3.75,14.06,False
2022-08-27,S005,P0017,67,11,Winter,23.92,19.15,-8.15,8.15,66.43,False,False,-12.92,12.92,166.93,False
2022-08-28,S005,P0017,139,121,Spring,115.59,109.06,11.94,11.94,142.48,False,False,5.41,5.41,29.27,False
2022-08-29,S005,P0017,210,127,Winter,140.85,136.8,-9.8,9.8,96.08,False,False,-13.85,13.85,191.82,False
2022-08-30,S005,P0017,190,171,Summer,184.49,175.61,-4.61,4.61,21.23,False,False,-13.49,13.49,181.98,False
2022-08-31,S005,P0017,181,138,Winter,142.89,138.2,-0.2,0.2,0.04,False,False,-4.89,4.89,23.91,False
2022-09-01,S005,P0017,232,148,Spring,158.6,153.44,-5.44,5.44,29.58,False,False,-10.6,10.6,112.36,False
2022-09-02,S005,P0017,387,247,Spring,243.68,238.25,8.75,8.75,76.5,False,False,3.32,3.32,11.02,False
2022-09-03,S005,P0017,416,167,Spring,179.18,170.99,-3.99,3.99,15.93,False,False,-12.18,12.18,148.35,False
2022-09-04,S005,P0017,155,4,Winter,-5.14,2.29,1.71,1.71,2.94,False,False,9.14,9.14,83.54,False
2022-09-05,S005,P0017,336,124,Winter,142.45,136.75,-12.75,12.75,162.54,False,False,-18.45,18.45,340.4,False
2022-09-06,S005,P0017,288,93,Autumn,107.97,103.82,-10.82,10.82,117.04,False,False,-14.97,14.97,224.1,False
2022-09-07,S005,P0017,209,93,Summer,105.63,99.3,-6.3,6.3,39.66,False,False,-12.63,12.63,159.52,False
2022-09-08,S005,P0017,97,40,Spring,31.71,27.4,12.6,12.6,158.86,False,False,8.29,8.29,68.72,False
2022-09-09,S005,P0017,221,29,Autumn,33.66,28.33,0.67,0.67,0.44,False,False,-4.66,4.66,21.72,False
2022-09-10,S005,P0017,245,90,Autumn,86.89,82.9,7.1,7.1,50.48,False,False,3.11,3.11,9.67,False
2022-09-11,S005,P0017,318,55,Summer,64.76,60.21,-5.21,5.21,27.11,False,False,-9.76,9.76,95.26,False
2022-09-12,S005,P0017,97,42,Summer,33.66,30.05,11.95,11.95,142.81,False,False,8.34,8.34,69.56,False
2022-09-13,S005,P0017,254,114,Spring,114.3,110.42,3.58,3.58,12.85,False,False,-0.3,0.3,0.09,False
2022-09-14,S005,P0017,369,133,Summer,124.66,118.96,14.04,14.04,197.14,False,False,8.34,8.34,69.56,False
2022-09-15,S005,P0017,320,276,Autumn,292.77,288.0,-12.0,12.0,144.11,False,False,-16.77,16.77,281.23,False
2022-09-16,S005,P0017,267,174,Spring,187.76,182.37,-8.37,8.37,69.98,False,False,-13.76,13.76,189.34,False
2022-09-17,S005,P0017,414,30,Summer,48.33,44.07,-14.07,14.07,197.98,False,False,-18.33,18.33,335.99,False
2022-09-18,S005,P0017,285,228,Winter,243.44,238.06,-10.06,10.06,101.16,False,False,-15.44,15.44,238.39,False
2022-09-19,S005,P0017,171,27,Winter,42.38,36.85,-9.85,9.85,97.04,False,False,-15.38,15.38,236.54,False
2022-09-20,S005,P0017,392,41,Winter,54.71,50.1,-9.1,9.1,82.86,False,False,-13.71,13.71,187.96,False
2022-09-21,S005,P0017,259,25,Summer,31.65,27.13,-2.13,2.13,4.53,False,False,-6.65,6.65,44.22,False
2022-09-22,S005,P0017,64,27,Spring,45.17,40.03,-13.03,13.03,169.68,False,False,-18.17,18.17,330.15,False
2022-09-23,S005,P0017,157,104,Winter,111.63,106.48,-2.48,2.48,6.15,False,False,-7.63,7.63,58.22,False
2022-09-24,S005,P0017,394,286,Summer,281.89,276.47,9.53,9.53,90.81,False,False,4.11,4.11,16.89,False
2022-09-25,S005,P0017,167,151,Summer,150.77,144.25,6.75,6.75,45.61,False,False,0.23,0.23,0.05,False
2022-09-26,S005,P0017,231,36,Summer,55.99,49.82,-13.82,13.82,190.98,False,False,-19.99,19.99,399.6,False
2022-09-27,S005,P0017,191,190,Winter,191.2,182.56,7.44,7.44,55.41,False,False,-1.2,1.2,1.44,True
2022-09-28,S005,P0017,182,93,Spring,92.05,86.9,6.1,6.1,37.22,False,False,0.95,0.95,0.9,False
2022-09-29,S005,P0017,431,404,Winter,407.99,401.95,2.05,2.05,4.19,False,False,-3.99,3.99,15.92,False
2022-09-30,S005,P0017,193,14,Summer,24.86,20.17,-6.17,6.17,38.09,False,False,-10.86,10.86,117.94,False
2022-10-01,S005,P0017,248,40,Autumn,42.09,39.31,0.69,0.69,0.48,False,False,-2.09,2.09,4.37,False
2022-10-02,S005,P0017,353,159,Spring,159.26,153.93,5.07,5.07,25.7,False,False,-0.26,0.26,0.07,False
2022-10-03,S005,P0017,151,147,Winter,140.77,134.92,12.08,12.08,145.83,False,False,6.23,6.23,38.81,False
2022-10-04,S005,P0017,415,394,Summer,407.93,400.83,-6.83,6.83,46.59,False,False,-13.93,13.93,194.04,False
2022-10-05,S005,P0017,108,98,Winter,113.65,102.0,-4.0,4.0,16.03,False,False,-15.65,15.65,244.92,True
2022-10-06,S005,P0017,163,126,Spring,132.55,126.12,-0.12,0.12,0.01,False,False,-6.55,6.55,42.9,False
2022-10-07,S005,P0017,397,212,Autumn,228.32,225.58,-13.58,13.58,184.5,False,False,-16.32,16.32,266.34,False
2022-10-08,S005,P0017,194,14,Autumn,21.17,17.19,-3.19,3.19,10.14,False,False,-7.17,7.17,51.41,False
2022-10-09,S005,P0017,246,94,Summer,111.13,107.05,-13.05,13.05,170.33,False,False,-17.13,17.13,293.44,False
2022-10-10,S005,P0017,298,209,Winter,225.34,220.57,-11.57,11.57,133.88,False,False,-16.34,16.34,267.0,False
2022-10-11,S005,P0017,89,78,Autumn,77.13,69.0,9.0,9.0,81.05,False,False,0.87,0.87,0.76,False
2022-10-12,S005,P0017,423,64,Summer,77.25,70.91,-6.91,6.91,47.73,False,False,-13.25,13.25,175.56,False
2022-10-13,S005,P0017,55,21,Winter,35.59,28.82,-7.82,7.82,61.09,False,False,-14.59,14.59,212.87,False
2022-10-14,S005,P0017,324,12,Spring,11.35,11.52,0.48,0.48,0.23,False,False,0.65,0.65,0.42,False
2022-10-15,S005,P0017,494,246,Autumn,254.36,249.7,-3.7,3.7,13.69,False,False,-8.36,8.36,69.89,False
2022-10-16,S005,P0017,486,313,Spring,323.01,316.78,-3.78,3.78,14.25,False,False,-10.01,10.01,100.2,False
2022-10-17,S005,P0017,352,73,Autumn,78.77,75.45,-2.45,2.45,5.99,False,False,-5.77,5.77,33.29,False
2022-10-18,S005,P0017,430,37,Summer,53.05,47.85,-10.85,10.85,117.68,False,False,-16.05,16.05,257.6,False
2022-10-19,S005,P0017,145,99,Winter,113.81,105.57,-6.57,6.57,43.2,False,False,-14.81,14.81,219.34,False
2022-10-20,S005,P0017,109,52,Autumn,66.26,61.6,-9.6,9.6,92.19,False,False,-14.26,14.26,203.35,False
2022-10-21,S005,P0017,70,61,Autumn,71.76,62.95,-1.95,1.95,3.8,False,False,-10.76,10.76,115.78,True
2022-10-22,S005,P0017,479,252,Summer,266.03,263.75,-11.75,11.75,138.15,False,False,-14.03,14.03,196.84,False
2022-10-23,S005,P0017,320,248,Autumn,267.72,261.91,-13.91,13.91,193.46,False,False,-19.72,19.72,388.88,False
2022-10-24,S005,P0017,88,31,Autumn,27.95,24.33,6.67,6.67,44.43,False,False,3.05,3.05,9.3,False
2022-10-25,S005,P0017,185,179,Spring,176.07,167.67,11.33,11.33,128.3,False,False,2.93,2.93,8.58,False
2022-10-26,S005,P0017,228,0,Winter,13.71,11.9,-11.9,11.9,141.69,False,False,-13.71,13.71,187.96,False
2022-10-27,S005,P0017,251,103,Winter,94.46,90.7,12.3,12.3,151.29,False,False,8.54,8.54,72.93,False
2022-10-28,S005,P0017,432,245,Winter,264.79,259.94,-14.94,14.94,223.13,False,False,-19.79,19.79,391.64,False
2022-10-29,S005,P0017,275,247,Autumn,261.12,254.04,-7.04,7.04,49.52,False,False,-14.12,14.12,199.37,False
2022-10-30,S005,P0017,397,40,Winter,37.37,35.61,4.39,4.39,19.29,False,False,2.63,2.63,6.92,False
2022-10-31,S005,P0017,298,162,Spring,180.95,176.51,-14.51,14.51,210.56,False,False,-18.95,18.95,359.1,False
